Kσd ADM;Kσd obce;Nαzev obce;Kσd MOMC;Nαzev MOMC;Kσd obvodu Prahy;Nαzev obvodu Prahy;Kσd θαsti obce;Nαzev θαsti obce;Kσd ulice;Nαzev ulice;Typ SO;Θνslo domovnν;Θνslo orientaθnν;Znak θνsla orientaθnνho;PSΘ;Souψadnice Y;Souψadnice X;Platν Od
73009431;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;96;;;75125;530452.05;1129792.05;2014-08-26T00:00:00
73471313;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;283;;;75125;530480.40;1129869.24;2015-03-02T00:00:00
74353519;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;284;;;75125;530484.56;1130166.55;2015-12-08T00:00:00
74628399;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;97;;;75125;531163.66;1128254.81;2016-03-07T00:00:00
75080877;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;278;;;75125;529540.52;1130564.98;2016-06-06T00:00:00
75125382;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;280;;;75125;529604.59;1130596.06;2016-06-20T00:00:00
75275660;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;72;;;75125;528387.61;1129599.76;2016-08-16T00:00:00
75276887;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;273;;;75125;529349.28;1130345.40;2016-08-17T00:00:00
75786931;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;274;;;75125;529161.90;1130067.84;2017-01-30T00:00:00
77624301;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;276;;;75125;528649.26;1129652.58;2017-09-05T00:00:00
77704266;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;98;;;75125;530634.42;1130088.68;2017-10-09T00:00:00
77807529;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;255;;;75125;528988.21;1130123.32;2017-11-20T00:00:00
78322685;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;277;;;75125;530658.38;1130163.07;2018-05-15T00:00:00
78747082;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;259;;;75125;529657.48;1130520.73;2018-10-08T00:00:00
79103235;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;59;;;75125;530963.72;1129717.29;2019-01-30T00:00:00
79428797;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;290;;;75125;529049.79;1130130.62;2019-06-03T00:00:00
79593593;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;286;;;75125;530854.53;1130172.40;2019-07-18T00:00:00
79965148;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;287;;;75125;529385.62;1130346.75;2019-10-14T00:00:00
81518161;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;99;;;75125;530333.91;1129965.31;2021-02-19T00:00:00
81594275;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;289;;;75125;531336.22;1128676.88;2021-03-22T00:00:00
82217327;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;291;;;75125;528798.15;1130165.24;2021-10-27T00:00:00
82549311;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;100;;;75125;530460.07;1130026.61;2022-01-27T00:00:00
82614890;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;73;;;75125;528368.08;1129568.09;2022-02-07T00:00:00
82955018;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;300;;;75125;529255.75;1130244.82;2022-05-16T00:00:00
83082930;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;102;;;75125;529596.73;1130375.89;2022-06-29T00:00:00
83183744;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;292;;;75125;530063.04;1130452.76;2022-08-03T00:00:00
83422323;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;74;;;75125;528513.03;1129643.10;2022-10-13T00:00:00
84563265;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;299;;;75125;530367.73;1130082.28;2022-11-23T00:00:00
85108634;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;103;;;75125;530748.08;1129586.27;2023-04-17T00:00:00
85188182;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;279;;;75125;529563.82;1130570.50;2023-05-17T00:00:00
85256315;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;293;;;75125;529066.97;1130148.80;2023-05-30T00:00:00
85652351;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;297;;;75125;531315.87;1128714.93;2023-10-11T00:00:00
86372700;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;104;;;75125;531180.58;1128165.84;2024-07-23T00:00:00
86925474;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;77;;;75125;528445.73;1129595.86;2025-03-27T00:00:00
87222809;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;295;;;75125;528765.97;1130104.82;2025-08-07T00:00:00
87271397;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;298;;;75125;529198.32;1130257.67;2025-09-10T00:00:00
87553490;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;71;;;75125;528183.04;1129272.50;2026-01-05T00:00:00
